Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
ODONTO ESTETICA,6257038,05780568000196,ODONTO ESTETICA CLINICA ODONTOLOGICA LTDA,--,JURÍDICA,QN 5 CONJUNTO 3 LOTE 13 LOJA 2,2,61 33991139,,RIACHO FUNDO I,71805403,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,51/2010,SES,30/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356257038&VEstado=53&VCodMunicipio=530135,5301356257038,53,530135,54074f0fe6dc0ff0691fb7f3
NB RADIOLOGIA ODONTOLOGICA,7063865,14687485000148,NB RADIOLOGIA ODONTOLOGICA LTDA ME,--,JURÍDICA,CLN 07 LOTE 01 BLOCO A SALA,203,61 30225209,,RIACHO FUNDO I,71805541,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,RAD.000001-13,SES,30/03/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357063865&VEstado=53&VCodMunicipio=530135,5301357063865,53,530135,54074f10e6dc0ff0691fb7f4
NARDELLI BORGES ODONTOLOGIA,6751784,,TATIANA PINHEIRO NARDELLI BORGES,--,FÍSICA,CLN 07 LOTE 01 BLOCO A SALA,202,30225322,,RIACHO FUNDO I,71805541,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO 0015-13,SES,20/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356751784&VEstado=53&VCodMunicipio=530135,5301356751784,53,530135,54074f11e6dc0ff0691fb7f5
NUCLEO DE INSPECAO DO RIACHO FUNDO,3040577,,NUCLEO DE INSPECAO DO RIACHO FUNDO,--,JURÍDICA,AREA ESPECIAL 03 ADM RIACHO FUNDO,03,,,RIACHO FUNDO,71805143,RIACHO FUNDO - IBGE - 530135,DF,UNIDADE DE VIGILANCIA EM SAUDE,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353040577&VEstado=53&VCodMunicipio=530135,5301353040577,53,530135,54074f11e6dc0ff0691fb7f6
MORAES ODONTOLOGIA,3485188,,DOUGLAS DE OLIVEIRA MAGALHAES MORAES,--,FÍSICA,QN 5 CJ 7 LT 11 SL 203,S/N,613994918,,RIACHO FUNDO,71805400,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,ODO.0024-13,SES,03/05/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353485188&VEstado=53&VCodMunicipio=530135,5301353485188,53,530135,54074f13e6dc0ff0691fb7f7
MEGA ODONTO,5712742,08806985000159,MEGA ODONTO CLINICA ODONTOLOGICA LTDA,--,JURÍDICA,QN 07 CONJ 04 LOTE,14,,SALA 201,RIACHO FUNDO I,71805704,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO - 0026,SES,25/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355712742&VEstado=53&VCodMunicipio=530135,5301355712742,53,530135,54074f13e6dc0ff0691fb7f8
MANSAO VIDA,7234864,36767721000683,CENTRO DE CONVIVENCIA E ATENCAO PSICOSSOCIAL LTDA,--,JURÍDICA,COLONIA AGRICOLA SUCUPIRA,35,6186110532,CHACARA 35 37,RIACHO FUNDO I,71828021,RIACHO FUNDO - IBGE - 530135,DF,HOSPITAL ESPECIALIZADO,PSIQUIATRIA,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,EAS00011-13,SES,04/12/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357234864&VEstado=53&VCodMunicipio=530135,5301357234864,53,530135,54074f15e6dc0ff0691fb7f9
LUCIANO PEREIRA DA SILVA,3955915,,LUCIANO PEREIRA DA SILVA,--,FÍSICA,CLN 7 BLOCO A LOJA,12,061 33999882,,RIACHO FUNDO I,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,102,SES,30/08/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955915&VEstado=53&VCodMunicipio=530135,5301353955915,53,530135,54074f16e6dc0ff0691fb7fa
LABORATORIO SABIN RIACHO FUNDO,5610486,00718528004198,LABORATORIO SABIN DE ANALISES CLINICAS S A,--,JURÍDICA,CLN 07 BL B LOTE 01 LOJA 01 02,03,,TERREO,RIACHO FUNDO,71805542,RIACHO FUNDO - IBGE - 530135,DF,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,99,SES,19/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355610486&VEstado=53&VCodMunicipio=530135,5301355610486,53,530135,54074f18e6dc0ff0691fb7fb
LABORATORIO POTIGUA,3485153,06105325000115,LABORATORIO POTIGUA LTDA,--,JURÍDICA,QN O7 CONJUNTO 7 LOTE,25,(61)3333915,LOJAS 0102,RIACHO FUNDO II,71880060,RIACHO FUNDO - IBGE - 530135,DF,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,109,SES,29/10/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353485153&VEstado=53&VCodMunicipio=530135,5301353485153,53,530135,54074f19e6dc0ff0691fb7fc
MEDICAL ODONTO CENTER,3040801,04909986000178,MED CENTER CLINICA MEDICA E ODONTOLOGICA LTDA,--,JURÍDICA,QS 12 CONJ 07A LOTES,02,(61)3998425,SALA 102,RIACHO FUNDO I,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,013/2002,SES,18/03/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353040801&VEstado=53&VCodMunicipio=530135,5301353040801,53,530135,54074f1be6dc0ff0691fb7fd
ISM,2649535,,INSTITUTO DE SAUDE MENTAL,--,JURÍDICA,GRANJA DO RIACHO FUNDO EPTNB,4,(61)33993910,AESN,RIACHO FUNDO,71805100,RIACHO FUNDO - IBGE - 530135,DF,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301352649535&VEstado=53&VCodMunicipio=530135,5301352649535,53,530135,54074f1de6dc0ff0691fb7fe
LABORATORIO DENTAL CERAM E MAX,7497954,18008832000110,E J D TEIXEIRA ME,--,JURÍDICA,QN 07 CONJ 06 LOTE 18 SALA,302,61-30344577,,RIACHO FUNDO,71805706,RIACHO FUNDO - IBGE - 530135,DF,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO.00038-13,SES,13/12/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357497954&VEstado=53&VCodMunicipio=530135,5301357497954,53,530135,54074f1fe6dc0ff0691fb7ff
IOLL INSTITUTO ODONTOLOGICO LUCIANO E LETICIA,6542050,10955861000187,CARVALHO EMPREENDIMENTO ODONTOLOGICO LTDA,--,JURÍDICA,RF QUADRA NORTE 05 CONJUNTO 05 LOTE 11 SALA,201,6134045870,,RIACHO FUNDO I,71805405,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,000302013,SES,27/03/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356542050&VEstado=53&VCodMunicipio=530135,5301356542050,53,530135,54074f1fe6dc0ff0691fb800
INSTITUTO DE ODONTOLOGIA BRANDAO,7126336,15725126000109,INSTITUTO DE ODONTOLOGIA BRANDAO LTDA,--,JURÍDICA,QN 07E CONJUNTO 01 LOTE 01 LOJA,02,33331672,,RIACHO FUNDO II,71880050,RIACHO FUNDO - IBGE - 530135,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0000013817,SES,24/09/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357126336&VEstado=53&VCodMunicipio=530135,5301357126336,53,530135,54074f20e6dc0ff0691fb801
INSTITUTO NAIR VALADARES,2616645,04192012000116,INSTITUTO NAIR VALADARES INAV,--,JURÍDICA,QN 08A CONJ 5 LOTES,S/N,(  ),,RIACHO FUNDO II,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,31/2002,SES,16/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102616645&VEstado=53&VCodMunicipio=530135,5300102616645,53,530135,54074f20e6dc0ff0691fb802
IMPLORTHO CENTER,6751792,12688066000103,CONSULTORIO ODONTOLOGICO IMPLORTHO CENTER LTDA ME,--,JURÍDICA,QN 07 CONJUNTO 06 LOTE,34,,,RIACHO FUNDO I,71805706,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0012,SES,12/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356751792&VEstado=53&VCodMunicipio=530135,5301356751792,53,530135,54074f22e6dc0ff0691fb803
GERALDO SIMOES DE MEDEIROS JUNIOR,5466172,,GERALDO SIMOES DE MEDEIROS JUNIOR,--,FÍSICA,QN 07 CONJUNTO 02 LOTE,16,34045477,APARTAMENTO 101,RIACHO FUNDO,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,43/2007,SES,29/03/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355466172&VEstado=53&VCodMunicipio=530135,5301355466172,53,530135,54074f23e6dc0ff0691fb804
FONOCLINICA,7291043,18035967000174,DORIANE S GONCALVES CONSULTORIO DE FONOAUDIOLOGIA ME,--,JURÍDICA,CLN 07 LT 3 E4 BLOCO F ED SMART CENTER SALA 110,110,61 82337266,,RIACHO FUNDO I,71805546,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,EAS. 00013-13,SES,02/07/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357291043&VEstado=53&VCodMunicipio=530135,5301357291043,53,530135,54074f23e6dc0ff0691fb805
FLORIVAL DE PAIVA VIANNA,5466156,,FLORIVAL DE PAIVA VIANNA,--,FÍSICA,QN 05 CONJUNTO 07 LOTE,11,33996371,SALA 102,RIACHO FUNDO,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,34,SES,20/04/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355466156&VEstado=53&VCodMunicipio=530135,5301355466156,53,530135,54074f25e6dc0ff0691fb806
FARMACIA VIVA,6959709,,SECRETARIA DE ESTADO DE SAUDE DO GOVERNO DO DISTRITO FEDERAL,--,JURÍDICA,GRANJA DO RIACHO FUNDO I AREA ESPECIAL N 3 EPNB,4,61 33994162,INSTITUTO DE SAUDE M,RIACHO FUNDO 1,71825300,RIACHO FUNDO - IBGE - 530135,DF,FARMACIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356959709&VEstado=53&VCodMunicipio=530135,5301356959709,53,530135,54074f26e6dc0ff0691fb807
EXCELENCIA ODONTOLOGIA,7006993,13498687000189,PERIOIMPLANTE ODONTOLOGIA ESPECIALIZADA LTDA,--,JURÍDICA,QN 07 AREA ESPECIAL 01 SALAS 101 102 E 109 110,0,84364040,RIACHO MALL,RIACHO FUNDO I,71805731,RIACHO FUNDO - IBGE - 530135,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,86/2011,SES,26/12/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357006993&VEstado=53&VCodMunicipio=530135,5301357006993,53,530135,54074f28e6dc0ff0691fb808
FABIO ANTONIO BRITO FERNANDES,3485137,,FABIO ANTONIO BRITO FERNANDES,--,FÍSICA,QN 15 C CJ 7 LT,19,(61)3330108,,RIACHO FUNDO II,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,75/04,SES,22/06/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353485137&VEstado=53&VCodMunicipio=530135,5301353485137,53,530135,54074f28e6dc0ff0691fb809
CLINICA DO RENASCER,7477090,26989129000168,CLINICA DO RENASCER LTDA,--,JURÍDICA,NUCLEO RUR DES COL CERQ EST DA CACHOEIRINHA,530,33273533,,PARANOA,71570030,PARANOA - IBGE - 530110,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00167/2013,SES,01/10/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301107477090&VEstado=53&VCodMunicipio=530110,5301107477090,53,530110,54074f2b975c1b006affd5ee
DENTE PREV CONSULTORIO ODONTOLOGICO,6268285,,DANIELA TAVARES DE SOUZA,--,FÍSICA,QN 07 CONJUNTO 02 LOTE 22 SALA 204,204,6133993800,DISTRITO FEDERAL,RIACHO FUNDO I,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0D0 21/2011-13,SES,29/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356268285&VEstado=53&VCodMunicipio=530135,5301356268285,53,530135,54074f2b975c1b006affd5ef
ESSENCIAL CLINICA ODONTOLOGICA,5466091,08470887000193,ESSENCIAL CLINICA ODONTOLOGICA S S LTDA,--,JURÍDICA,CLN 3 BLOCO A LOTES,S/N,061 33998202,,RIACHO FUNDO I,71805511,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,70/07,SES,25/05/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355466091&VEstado=53&VCodMunicipio=530135,5301355466091,53,530135,54074f2b975c1b006affd5f0
CSRF 03 RIACHO FUNDO I,0011169,,CENTRO DE SAUDE N 03 RIACHO FUNDO I,--,JURÍDICA,NA 07 POSTO DE SAUDE AREA ESPECIAL,9,(61)33992031,EQ 01RFI SIAB 429,RIACHO FUNDO,71805811,RIACHO FUNDO - IBGE - 530135,DF,CENTRO DE SAUDE/UNIDADE BASICA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301350011169&VEstado=53&VCodMunicipio=530135,5301350011169,53,530135,54074f2c975c1b006affd5f1
CSF 04 RIACHO FUNDO II,5038669,,CENTRO DE SAUDE N 4 RIACHO FUNDO II,--,JURÍDICA,QC 06 CJ 16 LOTE 01,01,34861615,AREA ESPECIAL,RIACHO FUNDO II,71882266,RIACHO FUNDO - IBGE - 530135,DF,CENTRO DE SAUDE/UNIDADE BASICA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355038669&VEstado=53&VCodMunicipio=530135,5301355038669,53,530135,54074f2c975c1b006affd5f2
ODONTOCLINICA HEALTH,5242053,08048495000130,CLINICA ODONTOLOGICA AGI S S LTDA,--,JURÍDICA,CLN 07 BLOCO A LOTE,,61-3399-7529,SALA 108,RIACHO FUNDO,71805541,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,66/2010,SES,20/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355242053&VEstado=53&VCodMunicipio=530135,5301355242053,53,530135,54074f2d975c1b006affd5f3
CLINICA DE OLHOS,5878470,02810477000249,CLINICA DE OLHOS IMAGEM,--,JURÍDICA,AV PARANOA,12,6133465491,SALA 01,PARANOA,71570800,PARANOA - IBGE - 530110,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,206,SES,30/12/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301105878470&VEstado=53&VCodMunicipio=530110,5301105878470,53,530110,54074f2d975c1b006affd5f4
CORE CLINICA ODONTOLOGICA,2617463,04571636000144,CORE CLINICA ODONTOLOGICA DE PREVENCAO E REABILITACAO LTDA,--,JURÍDICA,SHEF CLN,05,(61) 33992831,BL D LT 01 LJ 03,RIACHO FUNDO I,71805400,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,30,SES,22/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301352617463&VEstado=53&VCodMunicipio=530135,5301352617463,53,530135,54074f2d975c1b006affd5f5
COR CENTRO ODONTOLOGICO RIACHO FUNDO I,3955893,,DEBORA VIANA ASSUNCAO,--,FÍSICA,QS 06 CONJUNTO,01,33996246,CASA 39,RIACHO FUNDO I,71884242,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO.0006-13,SES,13/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955893&VEstado=53&VCodMunicipio=530135,5301353955893,53,530135,54074f2e975c1b006affd5f6
CONSULTORIO ODONTOLOGICO MARCIO YUJI,3040771,,MARCIO YUJI SANTOS DOI,--,FÍSICA,QN 7F  CONJ 05  LOTE,01,(61)4341553,LOJA 03,RIACHO FUNDO II,71805702,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,26,SES,25/04/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103040771&VEstado=53&VCodMunicipio=530135,5300103040771,53,530135,54074f2f975c1b006affd5f7
CONSULTORIO ODONTOLOGICO JM,3955885,05640034000164,CONSULTORIO ODONTOLOGICO JM LTDA,--,JURÍDICA,QN 07F CONJUNTO 07 CASA,43,61 333333157,LOJA,RIACHO FUNDO 2,71880060,RIACHO FUNDO - IBGE - 530135,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,56\10,SES,11/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955885&VEstado=53&VCodMunicipio=530135,5301353955885,53,530135,54074f2f975c1b006affd5f8
CONSULTORIO FONOCLINIC,5466121,72594211000100,CONSULTORIO FONOCLINIC LTDA,--,JURÍDICA,QN 7 CONJUNTO 04 LOTE,14,061 3399 6975,SALA 203,RIACHO FUNDO I,71805704,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,81/07,SES,22/05/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301355466121&VEstado=53&VCodMunicipio=530135,5301355466121,53,530135,54074f30975c1b006affd5f9
CLOER,3955850,07237123000190,CLINICA ODONTOLOGICA DE ESTETICA E REABILITACAO CLOER LTDA,--,JURÍDICA,CLN 7 BLOCO A LOTE,1,06133999789,SALA 106,RIACHO FUNDO I,71805541,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,103,SES,07/08/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955850&VEstado=53&VCodMunicipio=530135,5301353955850,53,530135,54074f30975c1b006affd5fa
CLINICA ODONTOLOGICA MILANEZ,3955877,10762092000109,CLINICA ODONTOLOGICA MILANEZ LTDA ME,--,JURÍDICA,QN 09B CONJUNTO 01 LOTE 16,16,61 3333 - 6932,,RIACHO FUNDO,71881521,RIACHO FUNDO - IBGE - 530135,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,17 / 2011,SES,26/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955877&VEstado=53&VCodMunicipio=530135,5301353955877,53,530135,54074f31975c1b006affd5fb
CLINICA ODONTOLOGICA ANDRESSA,6267106,,ANDREA SERGIO ARRUDA,--,FÍSICA,QN 7D CONJUNTO,04,(61)333 7855,LOTE 13,RIACHO FUNDO II,71880040,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,52,SES,03/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356267106&VEstado=53&VCodMunicipio=530135,5301356267106,53,530135,54074f31975c1b006affd5fc
CLINICA ODONTO ART,6855369,11124399000139,CLINICA ODONTOLOGICA DENT PREMIER LTDA,--,JURÍDICA,QN 05 CONJ 05 LT 11 SALA 101,101,6133991655,,RIACHO FUNDO I,71805405,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO - 0029-13,SES,06/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356855369&VEstado=53&VCodMunicipio=530135,5301356855369,53,530135,54074f32975c1b006affd5fd
CLINICA MODERNA,3955869,07370202000174,ABRL DE CARVALHO JUNIOR,--,JURÍDICA,QN 5 CJ 7 LT,25,06133991730,LOJA 2 A,RIACHO FUNDO,71805407,RIACHO FUNDO - IBGE - 530135,DF,HOSPITAL/DIA - ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,68,SES,16/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353955869&VEstado=53&VCodMunicipio=530135,5301353955869,53,530135,54074f32975c1b006affd5fe
CLINICA E LABORATORIO MONACO,3040720,04120376000190,CLINICA FLORES LTDA,--,JURÍDICA,QN 7 CONJ 02 LOTE,22,(61)3992301,LOJA 01,RIACHO FUNDO I,71805702,RIACHO FUNDO - IBGE - 530135,DF,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,MANTIDA,41,SES,29/04/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103040720&VEstado=53&VCodMunicipio=530135,5300103040720,53,530135,54074f32975c1b006affd5ff
CLINICA DRA MARIANA RIBEIRO,7206518,17369198000188,CLINICA MEDICA ARAUJO RIBEIRO LTDA,--,JURÍDICA,QN 7 CONJ 6 LOTE 18 SALA,202,33448008,,RIACHO FUNDO I,71805706,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0017/2013,SES,25/02/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301357206518&VEstado=53&VCodMunicipio=530135,5301357206518,53,530135,54074f33975c1b006affd600
CLINICA DIMENSAO,3485102,03617570000113,C M DE ARAUJO CLINICA MEDICA E PSICOLOGICA ME,--,JURÍDICA,Q QN 05 CONJ 07 LOTE,25,,SALA 2 3 E 4,RIACHO FUNDO I,71805403,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00135/2008,SES,01/09/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301353485102&VEstado=53&VCodMunicipio=530135,5301353485102,53,530135,54074f34975c1b006affd601
CLINICA DOS DENTISTAS DE CRISTO,6267122,,CLAUDIO RENATO DE OLIVEIRA,--,FÍSICA,QN14 B CONJUNTO 5,21,(61)3434-2591,,RIACHO FUNDO II,71881125,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,ODO 022-13,SES,29/04/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356267122&VEstado=53&VCodMunicipio=530135,5301356267122,53,530135,54074f34975c1b006affd602
CLINICA DE OLHOS VISAO,6593364,11546878000143,ANTONIO MARCOS PENA CAVALCANTE ME,--,JURÍDICA,QN 7F CONJUNTO 07 LOTE,34,6134347720,LOJA 02,RIACHO FUNDO II,71880067,RIACHO FUNDO - IBGE - 530135,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,81/2010,SES,05/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5301356593364&VEstado=53&VCodMunicipio=530135,5301356593364,53,530135,54074f35975c1b006affd603
